CourseId,Title,Category,Total_enrollment,Total_Completions,completion_rate
COR1815,Web and Mobile Testing with Selenium,Software Development,4367,3850,88.16120906801007
COR1816,Introduction to HTML5,Mobile and Web Development,2247,1770,78.7716955941255
COR1817,Fundamental Neuroscience for Neuroimaging,Basic Science,2195,1775,80.86560364464692
COR1818,C Programming: Modular Programming and Memory Management - 3,Software Development,1497,1425,95.19038076152304
COR1819,C for Everyone: Structured Programming,Software Development,4246,2292,53.98021667451719
COR1820,Supervised Machine Learning: Regression,Machine Learning,857,446,52.04200700116686
COR1821,Digital Signal Processing 2: Filtering,Electrical Engineering,1710,1257,73.50877192982456
COR1822,Planning a Patient Safety or Quality Improvement Project (Patient Safety III),Healthcare Management,3869,3140,81.15792194365469
COR1823,Investment Strategies and Portfolio Analysis,Finance,4344,2869,66.04511970534071
COR1824,Key Success Factors in Supply Chain Finance,Finance,2180,1304,59.816513761467895
COR1825,Learn Mandarin Chinese: Capstone Project,Other Languages,3536,3150,89.08371040723982
COR1826,"Spanish Vocabulary: Sports, Travel, and the Home",Other Languages,3773,2281,60.455870659952296
COR1827,The Art of Negotiation,Business Essentials,1259,783,62.19221604447974
COR1828,Advanced Deep Learning Methods for Healthcare,Machine Learning,4022,2482,61.7105917454003
COR1829,Ethical Leadership Through Giving Voice to Values,Leadership and Management,896,694,77.45535714285714
COR1830,Game Design and Development 2: 2D Platformer,Software Development,633,455,71.87993680884675
COR1831,Battery State-of-Health (SOH) Estimation,Electrical Engineering,1010,921,91.1881188118812
COR1832,沃顿商务基础毕业项目 (中文版),Business Essentials,663,425,64.1025641025641
COR1833,Entrepreneurship I: Laying the Foundation,Entrepreneurship,2092,1491,71.27151051625239
COR1834,Memoir and Personal Essay: Managing Your Relationship with the Reader,Music and Art,4697,4200,89.41877794336811
COR1835,Gestión de marca y producto,Marketing,3107,2757,88.73511425812681
COR1836,Careers in Sustainability,Environmental Science and Sustainability,3318,2958,89.1500904159132
COR1837,Exploratory Data Analysis,Data Analysis,252,197,78.17460317460318
COR1838,Principles of fMRI 1,Data Analysis,518,284,54.826254826254825
COR1839,Enterprise Database Migration,Cloud Computing,3433,1803,52.5196621031168
COR1840,Survey Data Collection and Analytics Project (Capstone),Psychology,795,414,52.075471698113205
COR1841,Writing and Editing: Word Choice and Word Order,Personal Development,3891,2367,60.83269082498073
COR1842,Professional Selling: Step 3 - Become a High-Performer,Marketing,2775,1908,68.75675675675676
COR1843,"AI Workflow: Machine Learning, Visual Recognition and NLP",Machine Learning,1138,1000,87.87346221441125
COR1844,Finding Hidden Messages in DNA (Bioinformatics I),Health Informatics,3037,2209,72.7362528811327
COR1845,Speaking and Presenting: Poise,Personal Development,1942,1742,89.70133882595263
COR1940,CAM and Design Manufacturing for Mechanical Engineers with Autodesk Fusion 360,Mechanical Engineering,2928,2524,86.20218579234972
COR1846,Value-Based Care: Reimbursement Models,Public Health,4705,3122,66.35494155154092
COR1847,"Questions, Present Progressive and Future Tenses",Learning English,2128,1448,68.04511278195488
COR1848,More C++ Programming and Unreal,Software Development,4312,3143,72.8896103896104
COR1849,UX (User Experience) Capstone,Design and Product,3334,1767,52.999400119976
COR1850,"Medical Emergencies: Airway, Breathing, and Circulation",Patient Care,3636,2404,66.11661166116612
COR1851,"GIS, Mapping, and Spatial Analysis Capstone",Environmental Science and Sustainability,1444,954,66.06648199445983
COR1852,Accounting for Business Decision Making: Strategy Assessment and Control,Business Essentials,1201,686,57.11906744379684
COR1853,Building a Toolkit for Your Sales Process,Business Essentials,375,343,91.46666666666667
COR1854,Introduction to Integrative Therapies and Healing Practices,Patient Care,3079,2173,70.57486196817149
COR1855,Introduction to Cybersecurity Essentials,Security,1616,1149,71.10148514851485
COR1856,Privacy Law and HIPAA,Business Essentials,2346,1736,73.99829497016198
COR1857,Introducción a la Contabilidad Financiera,Finance,4345,3134,72.12888377445339
COR1858,Sequence Models,Machine Learning,889,594,66.81664791901012
COR1859,Health and Safety of a Home-Based Childcare Center,Education,2027,1366,67.39023186975827
COR1860,Introduction to Ableton Live,Music and Art,4488,3086,68.76114081996435
COR1861,The Arduino Platform and C Programming,Software Development,3911,3623,92.63615443620557
COR1862,Positive Psychology: Resilience Skills,Psychology,2857,1780,62.303115155757794
COR1863,Introduction to Public Speaking,Business Essentials,3200,2729,85.28125
COR1864,Hands-on Introduction to Linux Commands and Shell Scripting,Software Development,892,595,66.70403587443946
COR1865,Procurement Negotiation,Leadership and Management,3892,3579,91.95786228160328
COR1866,Network Security & Database Vulnerabilities ,Security,2142,1789,83.5200746965453
COR1867,Financial Accounting: Foundations,Finance,2246,1140,50.756901157613534
COR1868,Social Media and Social Content Strategy,Marketing,1318,1089,82.62518968133536
COR1869,What is Data Science? ,Data Analysis,4097,3649,89.06516963631927
COR1870,Business Strategy in Practice (Project-centered Course),Business Strategy,380,306,80.52631578947368
COR1871,Qualitative Research Design,Health Informatics,3788,3512,92.71383315733897
COR1872,Machine Learning With Big Data,Machine Learning,4703,3652,77.65256219434403
COR1873,U.S. Federal Taxation Capstone,Business Essentials,3832,3703,96.63361169102296
COR1874,Data Structures and Performance,Algorithms,3095,1622,52.407108239095315
COR1875,Essentials of Management and Strategic Planning,Leadership and Management,4059,3647,89.84971667898498
COR1876,Natural Language Processing in Microsoft Azure,Machine Learning,3958,3389,85.62405255179384
COR1877,Interacting with the System and Managing Memory,Software Development,817,635,77.7233782129743
COR1878,Bioinformatic Methods I,Health Informatics,3372,3183,94.3950177935943
COR1879,Introduction to Artificial Intelligence (AI),Machine Learning,4191,2122,50.632307325220715
COR1880,The Fundamentals of Revenue Management: The Cornerstone of Revenue Strategy,Business Strategy,2858,1729,60.496850944716584
COR1881,The Newborn Assessment,Public Health,1326,1067,80.46757164404224
COR1882,Medical Technology and Evaluation,Finance,3515,3355,95.44807965860598
COR1883,Present with Purpose: Create/Deliver Effective Presentations,Personal Development,3004,2242,74.63382157123834
COR1884,Foundations of Public Health Practice: Health Protection,Public Health,2581,1696,65.71096474234793
COR1885,Service-Oriented Architecture,Software Development,3520,2590,73.57954545454545
COR1886,Sample-based Learning Methods,Machine Learning,241,205,85.06224066390041
COR1887,"Diversity, Equity, and Inclusion Applications for Executives",Leadership and Management,1359,1292,95.06990434142753
COR1888,Guided Imagery,Research,250,151,60.4
COR1889,What is Compliance?,Business Essentials,3425,2414,70.48175182481752
COR1890,International Hospitality & Healthcare Services Marketing,Marketing,1178,870,73.85398981324278
COR1941,The Construction Industry: The Way Forward,Leadership and Management,4669,4410,94.45277361319341
COR1891,Inferential Statistical Analysis with Python,Data Analysis,3335,3062,91.81409295352324
COR1892,Business English: Finance and Economics,Learning English,1221,1125,92.13759213759214
COR1893,Leadership Communication for Maximum Impact: Storytelling,Leadership and Management,1123,940,83.70436331255566
COR1894,Data-driven Decision Making,Data Analysis,2914,2599,89.1901166781057
COR1895,Digital Fashion Mindset,Business Strategy,4343,3973,91.48054340317753
COR1896,Value-Based Care: Population Health,Healthcare Management,437,349,79.86270022883295
COR1897,Pain Management: Easing Pain in Palliative Care,Patient Care,4245,2167,51.04829210836278
COR1898,Databases and SQL for Data Science with Python,Data Analysis,4455,2438,54.72502805836139
COR1899,Methods and Statistics in Social Science - Final Research Project,Psychology,240,156,65.0
COR1900,Strategic Leadership and Management Capstone,Leadership and Management,2911,1656,56.88766746822398
COR1901,UX Design Fundamentals,Music and Art,2406,1885,78.3458021612635
COR1902,Public Health in Humanitarian Crises 1,Governance and Society,4522,3427,75.78505086245025
COR1903,"Spring MVC, Spring Boot  and Rest Controllers",Software Development,3866,2775,71.77961717537507
COR1904,Modern Art & Ideas,Music and Art,1447,1415,97.78852798894265
COR1905,Machine Learning for Accounting with Python,Machine Learning,3221,3147,97.70257683949085
COR1906,Pharmaceutical and Medical Device Innovations,Finance,278,205,73.7410071942446
COR1907,Initiating and Planning Projects,Leadership and Management,2467,1643,66.59910822861775
COR1908,Psychosocial and Spiritual Aspects of Palliative Care,Patient Care,1023,825,80.64516129032258
COR1909,UX Design: From Concept to Prototype,Design and Product,4799,4487,93.49864555115649
COR1910,U.S. Bond Investing Basics,Finance,2365,1631,68.96405919661733
COR1911,Fundamentals of Red Hat Enterprise Linux,Support and Operations,3682,1940,52.688756110809344
COR1912,The Fundamentals of Computing Capstone Exam,Software Development,1432,1183,82.61173184357543
COR1944,"Be a Leader, Develop a Leader",Leadership and Management,3912,2535,64.80061349693251
COR1945,Python for Genomic Data Science,Data Analysis,1257,978,77.80429594272077
COR1946,Interactivity with JavaScript,Mobile and Web Development,3021,2725,90.2019198940748
COR1947,International Business Environment,Business Essentials,2502,1853,74.0607513988809
COR1948,Data Science Fundamentals for Data Analysts,Probability and Statistics,2780,1469,52.84172661870503
COR1949,Low Poly Art For Video Games,Music and Art,2497,1805,72.28674409291149
COR1950,Sustainability Challenges for the Planet and Employers,Environmental Science and Sustainability,2637,2295,87.03071672354949
COR1951,Data Science Capstone,Data Analysis,2946,2096,71.14731839782756
COR1952,Algorithmic Thinking (Part 1),Software Development,884,761,86.08597285067874
COR1953,Science and Engineering of Climate Change,Environmental Science and Sustainability,2160,1647,76.25
COR1954,Effective Problem-Solving and Decision-Making,Business Essentials,4178,2273,54.40402106270943
COR1955,Capstone MOOC for Android App Development,Mobile and Web Development,4564,4053,88.8036809815951
COR1956,Data Visualization in R with ggplot2,Data Analysis,942,0,0.0
COR1957,Building Your Career in Music: Developing A Brand and Funding Your Music,Music and Art,3469,0,0.0
COR1958,Supply Chain Logistics,Business Essentials,170,0,0.0
COR1959,Programación y presupuesto del proyecto,Leadership and Management,4827,0,0.0
COR1960,Habilidades gerenciales: Proyecto final,Personal Development,3636,0,0.0
COR1961,Introduction to NoSQL Databases,Data Management,2755,0,0.0
COR1962,Google Chat,Cloud Computing,3031,0,0.0
COR1963,Future Development in Supply Chain Finance and Blockchain Technology,Finance,1734,0,0.0
COR1964,Quantitative Research,Marketing,4336,0,0.0
COR1965,Pro Tools Basics,Music and Art,1215,0,0.0
COR1966,3-Axis Machining with Autodesk Fusion 360,Mechanical Engineering,208,0,0.0
COR1967,Natural Gas,Electrical Engineering,2594,0,0.0
COR1968,Infonomics I: Business Information Economics and Data Monetization,Business Essentials,3694,0,0.0
COR1969,Introduction to Mechanical Engineering Design and Manufacturing with Fusion 360,Mechanical Engineering,4376,0,0.0
COR1970,"Emergency Care: Pregnancy, Infants, and Children",Patient Care,2882,0,0.0
COR1971,Probabilistic Graphical Models 2: Inference,Machine Learning,592,0,0.0
COR1972,Fundamentals of Reinforcement Learning,Machine Learning,4468,0,0.0
COR1973,"Applied Plotting, Charting & Data Representation in Python",Data Analysis,4676,0,0.0
COR1974,Songwriting: Writing the Lyrics,Music and Art,538,0,0.0
COR1975,Six Sigma Tools for Analyze,Business Essentials,2284,0,0.0
COR1976,Python Data Visualization,Software Development,3095,0,0.0
COR1977,Copyright Law in the Music Business,Business Strategy,2745,0,0.0
COR1978,Health Impacts of Chemicals in Consumer Products,Public Health,4126,0,0.0
COR1979,"App Deployment, Debugging, and Performance",Software Development,3971,0,0.0
COR1980,Six Sigma Tools for Improve and Control,Business Essentials,4545,0,0.0
COR1981,Decentralized Finance (DeFi) Opportunities and Risks,Finance,3652,0,0.0
COR1982,Business Analytics for Decision Making,Data Analysis,1302,0,0.0
COR1983,Additive Manufacturing,Business Strategy,1334,0,0.0
COR1984,What is Palliative Care?,Patient Care,4373,0,0.0
COR1985,Write Professional Emails in English,Learning English,1879,0,0.0
COR1986," Build, Train, and Deploy ML Pipelines using BERT",Machine Learning,1338,0,0.0
COR1987,Data Visualization with R,Data Analysis,4240,0,0.0
COR1988,Road to the CISO – Culminating Project Course,Security,1858,0,0.0
COR1989,Organizational Leadership Capstone,Leadership and Management,1134,0,0.0
COR1990,Introduction to Ableton Live,Music and Art,2558,0,0.0
COR1991,Think Again IV: How to Avoid Fallacies,Philosophy,2775,0,0.0
