CourseID,title,short_intro,category,total_enrollments,completion_rate,total_completions,skills
COR1756,Data Visualization and Communication with Tableau,Couple indicate soldier eye. Perhaps despite enter whom.,Data Analysis,3218,0.8154133001864512,2624,"['Excel', 'Creativity']"
COR1757,Combining Scrum with Other Agile Methodologies,Other record write wrong miss. Huge bar hope catch foot stay.,Design and Product,1137,0.7343887423043096,835,"['Project Management', 'Agile Development']"
COR1758,Chinese for HSK 1,Start move reduce vote appear money form choose. Thousand group score name clear return very.,Other Languages,1305,0.5187739463601533,677,"['Critical Thinking', 'Excel']"
COR1759,Introduction to Structured Query Language (SQL),Statement do skin herself often business beyond. Now school under find ahead.,Mobile and Web Development,832,0.8329326923076923,693,"['Python', 'Excel', 'Critical Thinking']"
COR1760,Machine Learning Modeling Pipelines in Production,Upon already American safe common.,Machine Learning,4401,0.5739604635310157,2526,"['Collaboration', 'Creativity', 'Communication']"
COR1761,Creative Writing: The Craft of Character,Often prepare adult east range step fund will. During artist government media such.,Music and Art,1676,0.581145584725537,974,"['Critical Thinking', 'Collaboration', 'Software Development']"
COR1762,SQL for Data Science with R,Consider capital exactly little financial.,Data Analysis,867,0.8085351787773933,701,"['Creativity', 'Communication']"
COR1763,Java Programming: Solving Problems with Software,Task beyond east class area phone.,Software Development,905,0.7701657458563536,697,"['Agile Development', 'Collaboration', 'Excel']"
COR1764,Evaluations of AI Applications in Healthcare,Cut left sea. Minute world door style different why kitchen.,Machine Learning,1752,0.6581050228310502,1153,"['Project Management', 'Financial Modeling']"
COR1765,Building Batch Data Pipelines on GCP 日本語版,Everybody American tree hour forget woman main. Business of decade poor theory.,Cloud Computing,4149,0.8467100506146059,3513,"['Project Management', 'Agile Development']"
COR1766,Infrastructure and Application Modernization with Google Cloud,Prepare suddenly report open section after practice.,Business Strategy,2880,0.9895833333333334,2850,"['Problem Solving', 'Financial Modeling', 'Project Management', 'Collaboration']"
COR1767,3D Model Creation with Autodesk Fusion 360,Economy piece religious detail.,Mechanical Engineering,698,0.663323782234957,463,"['Communication', 'Software Development', 'Project Management']"
COR1768,Natural Language Processing with Sequence Models,Discover return choice experience candidate successful national. Public today whether stage simple close reveal.,Machine Learning,3916,0.5311542390194075,2080,"['Financial Modeling', 'Critical Thinking']"
COR1769,IoT Devices,Peace moment administration sense others off boy. Part nothing minute million art seem only.,Mobile and Web Development,3426,0.6126678342089901,2099,"['Problem Solving', 'Python', 'Excel']"
COR1770,Digital Product Management: Modern Fundamentals,Miss reveal citizen chair use apply media.,Leadership and Management,3868,0.8360910031023785,3234,"['Agile Development', 'Financial Modeling', 'Critical Thinking']"
COR1771,Pro Tools Basics,Picture foreign interesting. Young peace according others physical.,Music and Art,122,0.5573770491803278,68,"['Software Development', 'Critical Thinking', 'Data Analysis']"
COR1772,GIS Data Acquisition and Map Design,Laugh very their class. Soldier newspaper office across imagine under.,Environmental Science and Sustainability,4640,0.9844827586206896,4568,"['Project Management', 'Critical Thinking', 'Creativity', 'Data Analysis']"
COR1773,Challenges of Leading Technical Teams,Organization change bag long. Son both fear factor effort board.,Personal Development,3559,0.998595110986232,3554,"['Project Management', 'Communication', 'Excel']"
COR1774,Word Forms and Simple Present Tense,Participant or detail evidence career care citizen most. Consider safe light prevent short.,Learning English,1975,0.5448101265822785,1076,"['Software Development', 'Data Analysis', 'Communication', 'Agile Development']"
COR1775,Smart Contracts,Find everything leg. Exist discussion where side.,Software Development,3404,0.8155111633372503,2776,"['Project Management', 'Critical Thinking']"
COR1776,Writing and Editing: Structure and Organization,See seem party small professor sound authority.,Personal Development,364,0.7087912087912088,258,"['Software Development', 'Critical Thinking', 'Data Analysis']"
COR1777,Linux Basics: The Command Line Interface - 6,Wrong way other eat level.,Software Development,846,0.9869976359338062,835,"['Software Development', 'Creativity', 'Python']"
COR1778,Consulting Presentations and Storytelling,War nation pattern father. Himself stand population.,Business Strategy,3624,0.8170529801324503,2961,"['Creativity', 'Software Development']"
COR1779,Spanish Vocabulary Project,Remain wrong spring teacher around issue.,Other Languages,567,0.9223985890652556,523,"['Creativity', 'Critical Thinking', 'Project Management']"
COR1780,Music Business Foundations,Begin green moment bed nation enter yet.,Music and Art,1285,0.7050583657587549,906,"['Software Development', 'Python']"
COR1781,Introduction to Food and Our Environment,Section spend raise or key.,Nutrition,1670,0.6251497005988024,1044,"['Software Development', 'Communication', 'Financial Modeling']"
COR1782,CAPSTONE: Your Leadership Challenge,Since field election would organization child trade. Off public body know turn.,Leadership and Management,4390,0.9138952164009112,4012,"['Collaboration', 'Data Analysis']"
COR1783,"Everyday Excel, Part 3 (Projects)",Water environmental call especially.,Algorithms,804,0.804726368159204,647,"['Software Development', 'Data Analysis']"
COR1784,Razonamiento artificial,Team movie discussion catch. What have detail report ready.,Algorithms,4035,0.8381660470879801,3382,"['Financial Modeling', 'Critical Thinking', 'Problem Solving']"
COR1785,Portfolio Selection and Risk Management,Base painting member area leave specific. Relate mean size.,Finance,421,0.5463182897862233,230,"['Project Management', 'Creativity', 'Python', 'Data Analysis']"
COR1786,Medical Terminology II,Cover front piece agency gun simply.,Basic Science,415,0.5903614457831325,245,"['Communication', 'Problem Solving']"
COR1787,Custom and Distributed Training with TensorFlow,Guess night sense rise cost fast.,Machine Learning,617,0.9319286871961102,575,"['Data Analysis', 'Excel', 'Communication', 'Problem Solving']"
COR1788,Advanced Data Science Capstone,Then action heart cell beautiful.,Machine Learning,1519,0.6214614878209348,944,"['Critical Thinking', 'Excel', 'Python', 'Data Analysis']"
COR1789,Reinforcement Learning in Finance,Big guess north eight actually government watch rise. Look stay or sister black.,Machine Learning,1447,0.525224602626123,760,"['Excel', 'Problem Solving']"
COR1790,Business English: Networking,Role analysis letter never wall run.,Learning English,4257,0.922010805731736,3925,"['Software Development', 'Agile Development']"
COR1791,AI Workflow: AI in Production,International final reality part owner that leg.,Machine Learning,4337,0.6149412035969565,2667,"['Excel', 'Software Development', 'Agile Development']"
COR1792,Web3 and Blockchain Leadership for Transformation,Sound figure forget however century. Protect social hour west.,Leadership and Management,604,0.8327814569536424,503,"['Python', 'Communication']"
COR1793,Fundamentals of Immunology: Death by Friendly Fire,Poor care return cause.,Basic Science,1992,0.8790160642570282,1751,"['Software Development', 'Excel', 'Project Management', 'Collaboration']"
COR1794,Coaching Conversations,No station site people director something word. Important direction capital provide news condition.,Leadership and Management,2638,0.8104624715693708,2138,"['Critical Thinking', 'Problem Solving']"
COR1795,Machine Learning: an overview,Author trouble natural environmental rather drive friend. City case environmental.,Data Management,4977,0.7426160337552743,3696,"['Agile Development', 'Creativity', 'Data Analysis']"
COR1796,Trading Basics,Care same project minute decade environmental turn already. Stuff all class require no really.,Finance,3558,0.6537380550871276,2326,"['Excel', 'Python', 'Software Development']"
COR1797,Seeing Through Photographs,Rate most nation opportunity style site.,Music and Art,1617,0.6623376623376623,1071,"['Project Management', 'Software Development']"
COR1798,Computational Social Science Methods,Away without Mr system question.,Data Analysis,2610,0.5203065134099617,1358,"['Financial Modeling', 'Data Analysis', 'Project Management']"
COR1799,Natural Language Processing with Classification and Vector Spaces,Scene process buy thank receive admit. From seven father they happy pull natural difference.,Machine Learning,2648,0.6064954682779456,1606,"['Project Management', 'Agile Development', 'Communication', 'Critical Thinking']"
COR1800,Advanced Algorithms and Complexity,Member reflect truth national.,Algorithms,1769,0.7507066139061617,1328,"['Communication', 'Software Development', 'Excel']"
COR1801,Introduction to Programming with MATLAB,Area sometimes past. These effect indeed both then film agency.,Software Development,4877,0.8579044494566331,4184,"['Data Analysis', 'Collaboration', 'Creativity']"
COR1802,Introduction to Spreadsheets and Models,Race western after race.,Business Essentials,1082,0.8696857670979667,941,"['Agile Development', 'Financial Modeling', 'Data Analysis']"
COR1803,Launching into Machine Learning,Run practice almost along.,Machine Learning,1392,0.8189655172413793,1140,"['Problem Solving', 'Excel', 'Collaboration']"
COR1804,"Modern Robotics, Course 3:  Robot Dynamics",Outside soldier itself popular late road. Local maintain employee.,Mechanical Engineering,2791,0.5123611608742387,1430,"['Communication', 'Project Management', 'Collaboration', 'Critical Thinking']"
COR1805,An Introduction to Interactive Programming in Python (Part 2),Deep commercial throughout story. Could accept phone home responsibility week.,Software Development,2418,0.6889991728701406,1665,"['Data Analysis', 'Communication', 'Creativity', 'Agile Development']"
COR1806,Algorithmic Thinking (Part 2),Help truth threat out away back teach.,Software Development,1748,0.6401601830663616,1119,"['Communication', 'Excel', 'Collaboration']"
COR1807,Reproducible Research,Executive few may six.,Data Analysis,2506,0.6241021548284118,1564,"['Software Development', 'Collaboration', 'Excel']"
COR1808,Key Concepts in Organizational DE&I,High onto meeting common start thus investment.,Leadership and Management,2386,0.5322715842414082,1270,"['Agile Development', 'Critical Thinking', 'Project Management', 'Problem Solving']"
COR1809,Introduction to Microsoft Azure Cloud Services,Will enough recent whether agent occur if. Say film American hand.,Cloud Computing,340,0.9970588235294118,339,"['Project Management', 'Data Analysis', 'Problem Solving']"
